_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
12,106554011,ADVENTIST HEALTH SONORA - GREENLEY,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Tuolumne,06 - North San Joaquin,513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY RD,SONORA,95370.0,MICHELLE FUENTES,152,152,92,561,45,35,160,0,0,56,177,0,1,1035,9,2201,182,4347,764,0,0,284,515,0,2,8295,4298,44187,2059,4223,14706,0,0,2605,25986,0,2355,96121,59029900,5288427,6507182,14058474,0,0,5120959,17582723,0,130356,107718021,132173636,7055130,3270844,32964975,0,0,10661956,48009789,0,3218548,237354878,2107474,155979397,10256860,4827803,36372457,-43079,0,0,12283219,43572421,0.0,1715645,0,0,0,6620306,273692503,0,403,0,0,403,31647395,1908299,4782417,10041205,0,0,2500831,20370979,0,129673,71380799,4240776,73189717,0,11365517,0,0,0,0,277391,79375069,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
13,106281078,ADVENTIST HEALTH ST. HELENA,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,"",707-963-3611,10 WOODLAND RD.,ST. HELENA,94574.0,STEVEN HERBER,151,151,59,370,90,161,91,0,0,43,92,0,6,853,0,1899,611,1344,406,0,0,295,391,0,35,4981,0,5398,678,135,1637,0,0,577,3373,0,145,11943,80066280,15902658,9295801,15857660,0,0,12131181,14137382,0,379279,147770241,93816187,11693477,691623,21965126,0,0,7045512,42048969,0,1867048,179127942,2544973,151383149,23457539,9666306,33139512,-43053,0,0,14749255,42584834,0.0,231240,0,0,0,2566157,280279912,0,7284001,0,0,7284001,21376762,3864189,235803,11215966,0,0,4203799,12154097,0,851656,53902272,11654108,68734444,0,73163,0,0,0,0,4636906,104974301,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
14,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Kern,09 - Central,623,District,Comparable,Rural,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561.0,JEFFERY LINGERFELT,25,25,12,71,29,19,58,0,0,10,25,0,2,214,0,198,107,90,171,0,0,38,99,0,8,711,0,2237,720,456,6614,0,0,1022,2090,0,264,13403,3287100,2195288,1632895,3675987,0,0,571749,1620018,0,132262,13115299,6989691,4313857,999389,13207101,0,0,3475605,8232570,0,1088958,38307171,829806,6915818,4549221,1695985,13861472,0,0,0,3629467,6697646,0.0,134508,0,0,0,1175745,39489668,0,0,0,0,0,3198563,1828992,833012,2869114,0,0,240755,2881220,0,81146,11932802,539028,12621409,0,-935953,0,0,0,0,49569,40987580,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
15,106540816,ADVENTIST HEALTH TULARE,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Tulare,09 - Central,611,District,Comparable,"",559-537-0056,869 NORTH CHERRY STREET,TULARE,93274.0,TIM HAYDOCK,108,73,26,141,67,48,210,0,0,9,58,0,16,549,0,540,319,128,743,0,0,23,203,0,50,2006,0,702,335,370,4594,0,0,152,1277,0,660,8090,6025474,3794029,1296085,8208268,0,0,259423,2168573,0,748755,22500607,7516298,3209404,2217423,27674802,0,0,1696352,10139384,0,3438464,55892127,814496,10487163,5423673,2720968,27788948,-144058,0,0,1514612,9531659,0.0,0,0,0,0,5487722,63625183,0,0,0,0,0,2561359,1373196,702222,7192781,0,0,366125,2429207,0,142661,14767551,468895,21676919,0,0,0,0,0,0,352229,6671327,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
16,106231396,ADVENTIST HEALTH UKIAH VALLEY,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Mendocino,01 - Northern California,113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482.0,JASON WELLS,67,50,37,290,47,45,231,0,0,42,117,0,6,778,0,1374,260,132,696,0,0,193,300,0,14,2969,0,22202,2808,1189,16542,0,0,2866,13267,0,1283,60157,22709037,4625757,2713809,12536547,0,0,2555549,5641224,0,257242,51039165,53271775,6979460,2625493,36212217,0,0,6514970,26491821,0,3176742,135272478,2096446,59832778,9678376,4333280,42222947,-443677,0,0,6187179,16172548,0.0,774211,0,0,0,1895822,142749910,0,9987563,0,0,9987563,15534986,1753206,896529,16511440,0,0,2487995,15624980,0,740160,53549296,3285176,57133832,0,-6610892,0,0,0,0,1091239,72868505,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
17,106481015,ADVENTIST HEALTH VALLEJO,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,"",707-963-3611,525 OREGON STREET,VALLEJO,94590.0,DR STEVE HERBER,61,61,56,94,40,137,0,0,0,14,253,0,0,538,0,1030,438,1365,0,0,0,111,1783,0,0,4727,0,748,0,0,0,0,0,80,164,0,0,992,4764529,2240785,6147381,0,0,0,905646,8515165,0,0,22573506,410567,0,0,0,0,0,87716,74128,0,0,572411,393630,3592630,1548696,4090411,0,0,0,0,610114,5293656,0.0,112495,0,0,0,315261,15956893,0,0,0,0,0,1574743,689699,1816409,0,0,0,338929,2769244,0,0,7189024,39615,8509875,0,12195,0,0,0,0,0,2343938,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
18,106190878,ADVENTIST HEALTH WHITE MEMORIAL,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033.0,JOHN RAFFOUL,353,353,228,539,689,973,1783,0,0,89,551,0,59,4683,0,3095,3116,4120,7426,0,0,551,1923,0,148,20379,0,5155,4715,4426,13844,0,0,2757,5478,0,1258,37633,75326944,91540988,88403451,184110494,0,0,12433032,46584359,0,2094523,500493791,30081847,36585318,19676317,98187915,0,0,8712010,37561286,0,7022411,237827104,-1483940,89937115,111271464,80597781,259071119,-8868517,0,0,19297698,68476585,0.0,5425185,0,0,0,11187335,634911825,0,14941692,0,0,14941692,15254096,15785479,27604055,46641276,0,0,1450924,14126925,0,-2511993,118350762,11462714,131433567,0,5110,0,0,0,0,1467306,113775142,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
19,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,"",714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801.0,MARGARET PETERSON,223,223,223,274,322,139,552,0,0,7,246,9,57,1606,0,1426,1905,723,2368,0,0,69,704,18,154,7367,0,891,1281,802,3757,0,0,255,1517,65,467,9035,26056705,38667639,12497093,39073152,0,0,1309527,13854015,272030,1333293,133063454,11503059,24948428,4556333,33167091,0,0,1542387,12116972,371824,2940227,91146321,4749417,32375505,55183552,15635265,58943717,-687800,0,0,869140,19817964,0.0,643854,0,0,0,-577535,186953079,0,8016419,0,0,8016419,5184259,8432515,2105961,21312945,0,0,1982774,6153023,0,101638,45273115,299928,42939642,0,93202,0,0,0,0,535760,7842426,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
20,106410817,AHMC SETON MEDICAL CENTER,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,"",650-991-6491,1900 SULLIVAN AVENUE,DALY CITY,94015.0,SARKIS VARTANIAN,478,478,478,321,141,36,163,0,0,8,292,0,65,1026,205,2414,859,1113,3019,0,0,56,3222,0,833,11516,11932,2938,1506,107,2012,0,0,159,4152,114,287,11275,46223834,18862405,15629309,28919591,0,0,1488521,45901322,0,4683686,161708668,22830772,10500128,907532,14380858,0,0,1350700,30874161,730121,2568419,84142691,2979370,54932629,27770109,14884670,36498088,0,0,0,2601582,61721231,0.0,498487,0,0,0,916315,202802481,0,0,0,0,0,14121977,1592424,1652171,6802361,0,0,237639,15054252,231634,3356420,43048878,183359,43898243,0,479575,0,0,0,0,6086216,31703807,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
21,106010735,ALAMEDA HOSPITAL,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-437-4800,2070 CLINTON AVE,ALAMEDA,94501.0,JAMES JACKSON,247,247,247,255,77,84,175,0,16,3,55,1,13,679,0,1617,588,13023,1416,0,29,6,206,1,698,17584,0,1311,252,665,3599,0,634,148,1051,34,497,8191,26405895,7322186,49669892,16458294,0,749195,204144,4038653,35928,2344431,107228618,11138146,3763189,2669999,16799036,0,3318780,976715,6832391,219369,1651675,47369300,2999078,31088000,8809871,45766763,29865075,0,0,4067975,987956,7676786,0.0,255297,0,0,0,797223,132314024,0,0,0,0,0,6456041,2275504,6573128,3392255,0,0,192903,3194258,0,199805,22283894,15938,34630314,0,1005787,0,0,0,0,28278111,36571430,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
22,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,"",626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801.0,IRIS LAI,144,144,144,223,247,37,276,0,0,3,93,0,3,882,4,1953,1247,449,2805,0,0,25,482,0,53,7014,2140,645,713,331,2258,0,0,78,723,0,1353,6101,26255014,20201903,4718483,28092221,0,0,249349,7395962,0,550473,87463405,4858933,5912111,1557440,11163955,0,0,552535,5544725,0,1982482,31572181,870102,25502404,24066453,5348575,34668217,0,0,0,648219,9174610,0.0,0,0,0,0,1379741,101658321,35983696,4586006,0,0,40569702,5611543,38031256,927348,9173964,0,0,153664,3766076,0,283116,57946967,147137,53037055,0,46460,0,0,0,0,795395,8403141,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
23,106304589,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Orange,13 - Orange,1017,Investor - Corp.,Comparable,"",877-467-2223,200 FREEDOM LANE,ALISO VIEJO,92656.0,PHILLIP FRANKS,119,20,20,0,1,34,0,84,0,0,53,25,3,200,0,0,28,385,0,779,0,0,276,304,7,1779,0,0,0,0,0,0,0,0,192,19,0,211,0,47625,655700,0,1331475,0,0,470375,517525,11950,3034650,0,0,0,0,0,0,0,97410,14620,0,112030,0,0,19625,285550,0,0,545111,0,0,254423,0.0,532145,0,0,0,3825,1640679,0,0,0,0,0,0,28000,370150,0,786364,0,0,313362,0,8125,1506001,1861,3789539,389440,-885,0,0,0,0,42852,300577,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
24,106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20222,2022-04-01T00:00:00,2022-06-30T00:00:00,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,"",510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705.0,DAVID D CLARK,393,393,217,606,265,544,1120,0,0,172,1288,25,40,4060,0,3821,1460,2360,2919,0,0,1634,3747,86,101,16128,0,6568,1982,689,4166,1,0,726,6989,330,360,21811,53915886,22050643,23140220,50387708,0,0,25352849,57624084,1085364,1336115,234892869,59045223,21906159,5286942,36659566,8355,0,6335519,64225521,1937293,2042277,197446855,1596985,90446338,33088009,18870299,70689434,0,2301,0,25606015,40851467,0.0,3022657,0,0,0,194763,284368268,952732,0,0,7190899,8143631,21794657,11799426,9551167,16357790,6054,0,5991724,87737092,0,2877177,156115087,709168,185493923,0,6536502,0,0,0,0,2525584,83313975,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
