_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
11,106560525,ADVENTIST HEALTH SIMI VALLEY,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Ventura,10 - Santa Barbara/Ventura,813,Church,Comparable,"",805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065.0,JENNIFER SWENSON,144,130,105,567,338,82,258,0,0,38,480,0,7,1770,0,3387,1621,556,1289,0,0,102,2084,0,30,9069,0,2550,1132,518,2578,0,0,3029,7301,0,272,17380,60414858,29654281,7021288,24321928,0,0,4754515,44233113,0,587950,170987933,15982168,9214204,3016726,13712720,0,0,1324762,27399649,0,1766736,72416965,206940,64590616,33408496,8017667,30608182,0,0,0,4386279,46589902,0.0,843158,0,0,0,4733821,193385061,0,0,0,0,0,12023405,5458897,1851830,7209552,0,0,923173,21790337,0,762643,50019837,1163055,52318349,0,15600,0,0,0,0,289092,130288254,0,0,0,0,0,0,0,0,0.0,0,0,0,0
12,106554011,ADVENTIST HEALTH SONORA - GREENLEY,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Tuolumne,06 - North San Joaquin,513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY RD,SONORA,95370.0,MICHELLE FUENTES,152,152,93,512,47,49,165,0,0,58,168,0,2,1001,7,2112,199,4470,594,0,0,257,545,0,9,8186,4615,43050,1786,4065,14365,0,0,2402,27214,0,1646,94528,51769255,4717247,5691107,14092050,0,0,5812438,14985837,0,209789,97277723,106282250,3972555,3286114,26350333,0,0,7894151,50344135,0,3138475,201268013,997690,127887828,7147086,4821694,30627704,-44023,0,0,8809343,43652074,0.0,383407,0,0,0,7742918,232025721,0,13263,0,0,13263,27862178,1289284,4181952,9421707,0,0,4053388,19327956,0,396813,66533278,1860669,65922932,0,1498425,0,0,0,0,278207,83832507,0,0,0,0,0,0,0,0,0.0,0,0,0,0
13,106281078,ADVENTIST HEALTH ST. HELENA,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,"",707-963-3611,10 WOODLAND RD.,ST. HELENA,94574.0,STEVEN HERBER,151,151,63,350,65,177,125,0,0,39,76,0,3,835,0,1941,445,1547,729,0,0,179,465,0,10,5316,0,7764,419,112,1338,0,0,1344,3524,0,190,14691,74722330,11440067,13710242,25915562,0,0,3125507,20134882,0,110095,149158685,86420681,4897024,1011041,14359573,0,0,5757688,31440783,0,1083315,144970105,-1143655,139940819,13419096,11113936,35326509,-94522,0,0,6695950,39935038,0.0,2257081,0,0,0,1740405,249190657,0,6813669,0,0,6813669,20758878,2396203,3246051,11492689,0,0,1616330,12263305,0,-21654,51751802,2503095,59966081,0,102531,0,0,0,0,2596884,101062445,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Kern,09 - Central,623,District,Comparable,Rural,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561.0,JEFFERY LINGERFELT,25,25,20,86,57,11,43,0,0,32,24,0,2,255,0,404,356,258,165,0,0,123,169,0,2,1477,0,2137,597,327,2392,0,0,5109,955,0,15,11532,4661412,3883731,1715380,2389888,0,0,1919549,2478923,0,33792,17082675,5012624,3550587,1043043,9446112,0,0,2802797,6274824,0,880685,29010672,1452141,6889121,4971207,2165948,9996718,0,0,0,3543273,4902075,0.0,115386,0,0,0,928353,34964222,0,0,0,0,0,2719170,2301199,528690,1760814,0,0,378999,3335352,0,104901,11129125,240267,12046970,0,88086,0,0,0,0,672082,39756970,0,0,0,0,0,0,0,0,0.0,0,0,0,0
15,106540816,ADVENTIST HEALTH TULARE,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Tulare,09 - Central,611,District,Comparable,"",559-688-0821,869 NORTH CHERRY STREET,TULARE,93274.0,DAN HECKATHORNE,112,103,27,108,40,38,226,0,0,8,68,0,28,516,0,637,194,109,656,0,0,41,244,0,148,2029,0,560,226,308,2722,0,0,87,820,0,612,5335,7234858,1999687,957685,6428961,0,0,380854,2541067,0,1417157,20960269,5810528,1723943,1783397,15816049,0,0,945384,6425238,0,3666578,36171117,522582,9097406,2616733,1893618,15365671,-289236,0,0,938483,6288477,0.0,107375,0,0,0,1810185,38351294,0,0,0,0,0,3947976,1106895,847460,6879336,0,0,387752,2677828,0,2932845,18780092,230944,19248629,0,0,0,0,0,0,915278,6798183,0,0,0,0,0,0,0,0,0.0,0,0,0,0
16,106231396,ADVENTIST HEALTH UKIAH VALLEY,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Mendocino,01 - Northern California,113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482.0,JASON WELLS,67,50,42,327,26,87,273,0,0,22,137,0,3,875,0,1611,157,280,869,0,0,95,435,0,3,3450,0,21346,2346,910,15744,0,0,8984,7461,0,1274,58065,26225252,2914728,5491765,15314565,0,0,1483290,7859005,0,549191,59837796,43553708,4979705,2299233,26967789,0,0,4239228,22170354,0,2124687,106334704,-1194193,57102351,6553402,4535349,35411459,-413231,0,0,4035242,17343294,0.0,1897049,0,0,0,3497624,128768346,0,10137842,0,0,10137842,12686638,1230109,2792245,16724578,0,0,1372092,12672017,0,64317,47541996,3018214,53297060,0,1090498,0,0,0,0,532370,81573081,0,0,0,0,0,0,0,0,0.0,0,0,0,0
17,106481015,ADVENTIST HEALTH VALLEJO,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,"",707-963-3611,525 OREGON STREET,VALLEJO,94590.0,DR STEVE HERBER,61,61,59,84,53,124,0,0,0,19,241,0,0,521,0,1200,493,1309,0,0,0,204,1754,0,0,4960,0,429,15,0,0,0,0,57,361,0,0,862,5710833,2285288,5556415,0,0,0,1299598,8195626,0,0,23047760,415173,514435,0,0,0,0,51888,609433,0,0,1590929,-55039,4618495,1863883,3861450,194264,0,0,0,984340,5999849,0.0,30861,0,0,0,112501,17610604,0,0,0,0,0,1545463,945073,1609969,0,0,0,459996,2467584,0,0,7028085,34533,7732451,0,0,0,0,0,0,519196,3045557,0,0,0,0,0,0,0,0,0.0,0,0,0,0
18,106190878,ADVENTIST HEALTH WHITE MEMORIAL,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033.0,JOHN RAFFOUL,353,353,244,547,624,949,1360,0,0,98,388,0,52,4018,0,3524,3658,5126,6414,0,0,763,1834,0,255,21574,0,4421,3090,3648,9556,0,0,2299,5688,0,1409,30111,86428316,95987996,87290304,157390002,0,0,23609541,44980087,0,2147229,497833475,21939927,24210418,14721171,63921453,0,0,5948743,26455444,0,4060187,161257343,2012705,91835069,97497426,75572284,196264561,-8868517,0,0,22689115,58489260,0.0,7963983,0,0,0,13186351,556642237,0,11430614,0,0,11430614,14535553,19607509,26493909,42228530,0,0,3986518,3832275,0,3194901,113879195,3761925,133180974,0,18647,0,0,0,0,1710080,126520478,0,0,0,0,0,0,0,0,0.0,0,0,0,0
19,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,"",714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801.0,MARGARET PETERSON,223,223,223,317,342,199,481,0,0,9,243,0,25,1616,0,1826,1983,1317,2367,0,0,101,1234,0,194,9022,0,811,938,1049,2754,0,0,249,1604,0,369,7774,34129513,43111783,27069589,45128047,0,0,2136321,26509543,0,1114117,179198913,9758823,18337245,6944399,22980370,0,0,2124932,11543155,0,1897028,73585952,1536880,37323473,53020032,27926596,54074114,-556625,0,0,2641523,29385853,0.0,0,0,0,0,232609,205584455,0,0,0,0,0,6564863,8428996,6644017,14034303,0,0,1619730,8666845,0,1241656,47200410,273255,45269339,0,153631,0,0,0,0,108862,7326392,0,0,0,0,0,0,0,0,0.0,0,0,0,0
20,106410817,AHMC SETON MEDICAL CENTER,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,"",650-992-4000,1900 SULLIVAN AVENUE,DALY CITY,94015.0,MARK FRATZKE,478,478,268,286,142,45,118,0,0,12,314,1,34,952,86,5226,2471,2664,5013,0,0,46,6862,29,870,23181,13564,2609,1115,165,2089,0,0,179,4311,13,358,10839,49116157,32441626,20808362,33143283,0,0,610824,50620245,387765,8600423,195728685,20635564,8823186,1285216,16484073,0,0,1416956,34030908,103963,2810686,85590552,8571422,58538572,34746263,18534984,41643966,0,0,0,1696384,70912468,0.0,536435,0,0,0,1011220,236191714,0,0,0,0,0,11213148,6518549,3558594,7983390,0,0,331397,13738685,88379,1695381,45127523,38223,56673782,0,0,0,0,0,0,2433577,7282985,0,0,0,0,0,0,0,0,0.0,0,0,0,0
21,106010735,ALAMEDA HOSPITAL,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-437-4800,2070 CLINTON AVE,ALAMEDA,94501.0,JAMES JACKSON,247,247,247,254,64,81,119,0,6,3,67,0,24,618,0,2442,1016,11055,1011,0,18,178,444,0,93,16257,0,1301,213,383,2320,0,365,148,983,0,234,5947,29851644,7150122,44657653,9732524,0,401654,1409101,7173121,0,162455,100538274,8490494,1737268,1343835,12729924,0,2510549,605833,5334356,0,1195855,33948114,1019412,31748858,7063068,40224372,20171274,0,0,2912202,1685777,8832383,0.0,270983,0,0,0,0,113928329,0,0,0,0,0,6593281,1824322,5777116,2291174,0,0,329157,3675093,0,67916,20558059,-6671,29380890,0,1245666,0,0,0,0,0,9204840,0,0,0,0,0,0,0,0,0.0,0,0,0,0
22,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,"",626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801.0,IRIS LAI,144,144,144,251,279,42,258,0,0,3,95,0,2,930,4,1900,1773,621,3194,0,0,17,460,0,7,7972,2263,498,524,223,1382,0,0,61,521,0,1338,4547,28612871,27478365,7734017,30710525,0,0,236617,8466923,0,100575,103339893,2486034,2769990,1154951,6618756,0,0,335224,3044902,0,2215990,18625847,288279,26821039,24854109,6177885,35618871,0,0,0,287947,9301292,0.0,0,0,0,0,1796262,105145684,29375949,4173007,0,0,33548956,4277866,34770195,2711082,5883417,0,0,283894,2210533,0,232025,50369012,166236,49896278,0,93818,0,0,0,0,125255,8579856,0,0,0,0,0,0,0,0,0.0,0,0,0,0
23,106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,"",510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705.0,GERALD KOZAI,393,393,234,708,258,486,779,0,2,129,865,29,19,3275,0,4399,1359,2830,2802,0,34,1729,4185,134,87,17559,0,5889,1754,701,3917,0,0,667,6025,371,174,19498,66017137,21747465,30538371,51170119,0,377945,25759538,57905760,1683950,1078023,256278308,50064807,15231285,4936630,32666804,0,0,4868508,55243061,2242271,1006250,166259616,1735074,80186282,29052382,26761150,63029188,0,0,32516,26032321,52130130,0.0,3926221,0,0,0,1831184,284716448,1355679,0,0,7170103,8525782,35140274,9277296,8707799,20807735,0,345429,4404399,67664326,0,0,146347258,697989,182963865,0,4993337,0,0,0,0,6672519,87204831,0,0,0,0,0,0,0,0,0.0,0,0,0,0
24,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609.0,GERALD KOZAI,395,395,218,1177,376,187,599,0,0,98,356,25,9,2827,0,6674,2499,1082,3223,0,0,613,1833,107,39,16070,0,2427,744,417,3669,1,0,485,2579,554,305,11181,120747425,43426326,20052762,58485160,0,0,11588926,40719617,2022001,731943,297774160,35732463,13135621,4897737,29745169,1926,0,4226040,41305384,2153310,1153497,132351147,1292494,111349129,47852703,16575616,70863787,0,1926,0,14886129,36733872,0.0,4175311,0,0,0,1573447,305304414,0,0,0,0,0,44241878,8880751,8368738,17366542,0,0,790428,45172556,0,0,124820893,24108171,140995596,0,6661779,0,0,0,0,6469787,511132901,0,0,0,0,0,0,0,0,0.0,0,0,0,0
25,106370749,ALVARADO PARKWAY INSTITUTE BHS,20211,2021-01-01T00:00:00,2021-03-31T00:00:00,Open,San Diego,14 - San Diego/Imperial,1422,Investor - Corp.,Comparable,"",619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942.0,MEGAN MONTGOMERY-WEST,66,66,66,65,43,94,0,0,0,0,298,0,8,508,0,1076,729,1525,0,0,0,0,2353,0,41,5724,0,18116,1716,0,0,0,0,0,7684,0,0,27516,2690000,1822500,3812500,0,0,0,0,6191344,0,102500,14618844,5434800,514800,0,0,0,0,0,2341613,0,0,8291213,321005,5079856,1461347,1793120,0,0,0,0,0,6221887,0.0,0,0,0,0,0,14877215,0,0,0,0,0,2723939,875953,2019380,0,0,0,0,2311070,0,102500,8032842,0,7313473,0,0,0,0,0,0,131850,2206303,0,0,0,0,0,0,0,0,0.0,0,0,0,0
