_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
11,106560525,ADVENTIST HEALTH SIMI VALLEY,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Ventura,10 - Santa Barbara/Ventura,813,Church,Comparable,"",805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065.0,JENNIFER SWENSON,144,130,93,675,399,60,254,0,0,30,400,0,15,1833,0,3601,1734,242,1041,0,0,111,1386,0,34,8149,0,2080,1353,624,4160,0,0,2169,7805,0,395,18586,71369328,37684806,4972540,20360243,0,0,1566844,29414890,0,890255,166258906,20814333,17315877,4196009,24437420,0,0,1993254,39550624,0,3690899,111998416,2687804,79648957,46535490,6792575,37127123,0,0,0,2634462,46180090,0.0,817270,0,0,0,4886447,227310218,0,0,0,0,0,11996516,7249757,1892602,7403321,0,0,575559,21277976,0,551373,50947104,1719736,53332417,0,304849,0,0,0,0,331525,108319331,0,0,0,0,0,0,0,0,0.0,0,0,0,0
12,106554011,ADVENTIST HEALTH SONORA - GREENLEY,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Tuolumne,06 - North San Joaquin,513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY RD,SONORA,95370.0,MICHELLE FUENTES,152,152,135,635,42,35,185,0,0,48,138,0,1,1084,8,6196,154,269,723,0,0,262,444,0,3,8051,4333,45308,2205,3877,16863,0,0,2782,27987,0,2626,101648,60333530,3329759,1264847,17162158,0,0,5575995,13844738,0,1189429,102700456,133141409,8126914,3354575,29523382,0,0,11357570,54236428,0,2733042,242473320,793728,161875799,9410228,2884883,39665150,0,0,0,11466070,43962048,0.0,1256247,0,0,0,3350487,274664640,0,118,0,0,118,32103480,1851630,1644863,6857153,0,0,4752605,21783389,0,1516134,70509254,2593393,75663082,0,5424549,0,0,0,0,354105,76704676,0,0,0,0,0,0,0,0,0.0,0,0,0,0
13,106281078,ADVENTIST HEALTH ST. HELENA,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,"",707-963-3611,10 WOODLAND RD.,ST. HELENA,94574.0,STEVEN HERBER,151,151,61,413,108,173,119,0,0,36,110,0,9,968,0,2048,610,1250,713,0,0,164,391,0,71,5247,0,5297,612,112,1891,0,0,781,3281,0,209,12183,80919858,15786376,8425537,19484865,0,0,4250493,17080674,0,2132642,148080445,87312534,11780163,790440,14443763,0,0,8700756,40885023,0,2039906,165952585,2860184,141365462,24592873,7028667,25990201,-38851,0,0,8687658,42986077,0.0,861710,0,0,0,3464437,257798418,0,6858816,0,0,6858816,26003640,2404142,1835616,14577429,0,0,3341833,13628046,0,1302722,63093428,2876635,69753861,0,30412,0,0,0,0,349911,101179302,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Kern,09 - Central,623,District,Comparable,Rural,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561.0,JEFFERY LINGERFELT,25,25,13,83,43,17,62,0,0,11,30,0,2,248,0,253,140,185,172,0,0,29,47,0,6,832,0,2423,806,428,6617,0,0,981,2244,0,251,13750,5429055,2821378,1068490,3079934,0,0,510235,834373,0,86571,13830036,7527348,5156807,1757986,14341575,0,0,3173453,8976290,0,1094660,42028119,615382,8851547,6303933,1594822,14676157,0,0,0,2382610,5652653,0.0,139367,0,0,0,926561,41143032,0,0,0,0,0,3988426,1729300,1145159,2727165,0,0,1213427,3907484,0,4162,14715123,969062,13043631,0,364850,0,0,0,0,59186,40082937,0,0,0,0,0,0,0,0,0.0,0,0,0,0
15,106540816,ADVENTIST HEALTH TULARE,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Tulare,09 - Central,611,District,Comparable,"",559-537-0056,869 NORTH CHERRY STREET,TULARE,93274.0,TIM HAYDOCK,108,73,25,128,54,28,212,0,0,9,74,0,7,512,0,737,335,86,765,0,0,36,249,0,18,2226,0,743,401,388,5084,0,0,179,1286,0,557,8638,7704685,3284743,924754,7941365,0,0,470267,2923649,0,152899,23402362,8582371,3561554,2319912,31158101,0,0,1801029,10262316,0,3583352,61268635,261744,15690518,6595541,3125824,37667389,-3302463,0,0,2188107,12703009,0.0,68385,0,0,0,5135905,80133959,0,0,0,0,0,-605679,29272,287907,3507918,0,0,-185863,-678558,0,2182041,4537038,1044494,18879271,0,0,0,0,0,0,1501559,8009758,0,0,0,0,0,0,0,0,0.0,0,0,0,0
16,106231396,ADVENTIST HEALTH UKIAH VALLEY,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Mendocino,01 - Northern California,113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482.0,JASON WELLS,67,50,42,343,45,57,281,0,0,32,125,0,3,886,0,1662,262,171,901,0,0,137,352,0,12,3497,0,20941,2987,1232,17029,0,0,2470,13136,0,994,58789,27931724,3996820,2065759,16041381,0,0,2285613,7024244,0,471364,59816905,50718336,7326318,1784914,37092216,0,0,5448058,26339281,0,3245307,131954430,3974936,59151280,9114082,3638193,40649516,-853377,0,0,4656759,17727962,0.0,870953,0,0,0,3314435,142244739,0,13239482,0,0,13239482,19040573,1671082,150272,25675049,0,0,2440010,13517882,0,271210,62766078,5036692,67613624,0,3098051,0,0,0,0,102686,72425360,0,0,0,0,0,0,0,0,0.0,0,0,0,0
17,106481015,ADVENTIST HEALTH VALLEJO,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,"",707-963-3611,525 OREGON STREET,VALLEJO,94590.0,DR STEVE HERBER,61,61,55,92,29,139,0,0,0,20,229,0,0,509,0,1370,278,1227,0,0,0,204,1639,0,0,4718,0,829,0,0,0,0,0,0,547,0,0,1376,7600095,1541454,6952248,0,0,0,1320672,9316122,0,0,26730591,570629,0,0,0,0,0,0,210391,0,0,781020,49594,5799392,1175129,4513304,0,0,0,0,1110440,6743931,0.0,300153,0,0,0,9725,19701668,0,0,0,0,0,2239385,361831,2245676,0,0,0,187781,2775270,0,0,7809943,126279,8496267,0,5545,0,0,0,0,96298,2099241,0,0,0,0,0,0,0,0,0.0,0,0,0,0
18,106190878,ADVENTIST HEALTH WHITE MEMORIAL,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033.0,JOHN RAFFOUL,353,353,226,487,617,891,1319,0,0,79,1131,0,84,4608,0,3017,3275,3755,5213,0,0,1045,4161,0,264,20730,0,4563,4417,3619,12440,0,0,1687,9870,0,919,37515,71446091,96534443,75906894,197569445,0,0,14502698,34297702,0,8552251,498809524,33245223,43275840,14669326,112954063,0,0,8223115,36997296,0,4521160,253886023,3151871,89673377,120645610,91202070,277914593,-20437011,0,0,18536274,58058334,0.0,5172899,0,0,0,8550518,652468535,0,16557553,0,0,16557553,14664646,17767658,3422666,63534935,0,0,3939627,12720788,0,734245,116784565,5472367,130346552,0,15498440,0,0,0,0,1469409,109356749,0,0,0,0,0,0,0,0,0.0,0,0,0,0
19,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,"",714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801.0,LISA HAHN,223,223,223,347,366,147,585,0,0,8,233,1,48,1735,0,1788,2052,636,2333,0,0,130,682,1,127,7749,0,910,1156,786,4076,0,0,116,1498,0,675,9217,32634944,42226197,10421841,38349320,0,0,2077845,13105765,4269,1787213,140607394,12398722,24819536,4457870,32778136,0,0,1468139,11333880,0,3739064,90995347,3685164,38308583,59672686,7997023,58120630,-608677,0,0,2370875,18303004,0.0,4269,0,0,0,798618,188652175,0,8304795,0,0,8304795,6725083,7373047,7491365,21311621,0,0,1175109,6136641,0,1042495,51255361,231394,50622504,0,51316,0,0,0,0,352843,7950923,0,0,0,0,0,0,0,0,0.0,0,0,0,0
20,106410817,AHMC SETON MEDICAL CENTER,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,"",650-991-6491,1900 SULLIVAN AVENUE,DALY CITY,94015.0,SARKIS VARTANIAN,478,478,478,291,128,32,147,0,0,8,263,0,59,928,0,3827,1361,1765,4787,0,0,89,5109,0,1321,18259,12487,2629,1348,96,1800,0,0,141,3715,102,257,10088,48891691,19951069,16531371,30588716,0,0,1574433,47336798,0,6167778,171041856,23046817,10599490,916120,14516943,0,0,1363482,30559721,737030,3199322,84938925,2342641,57451243,29043345,15628062,38171493,-60942,0,0,2720862,64551095,0.0,521342,0,0,0,958327,211327468,0,0,0,0,0,14487265,1507214,1880371,6934166,0,0,217053,13345424,215688,6066132,44653313,58221,46989492,0,546708,0,0,0,0,8168871,50343803,0,0,0,0,0,0,0,0,0.0,0,0,0,0
21,106010735,ALAMEDA HOSPITAL,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-437-4800,2070 CLINTON AVE,ALAMEDA,94501.0,JAMES JACKSON,247,247,247,255,73,102,157,0,13,1,54,2,17,674,0,1633,723,12558,1233,0,64,8,270,22,505,17016,0,1675,311,725,4189,0,413,194,1323,46,420,9296,31650220,8171151,51669935,14654387,0,1002441,149758,4034253,502885,2433094,114268124,11965298,4804826,3597132,20372958,0,2215803,1089673,8332481,248773,1775387,54402331,3158465,36115431,10312387,48326329,31454550,0,0,3218245,1036959,8732995,0.0,751658,0,0,0,839592,143946611,0,0,0,0,0,7500087,2663590,6940738,3572795,0,0,202472,3633739,0,210423,24723844,29034,30551375,0,1403031,0,0,0,0,895685,35862780,0,0,0,0,0,0,0,0,0.0,0,0,0,0
22,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,"",626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801.0,IRIS LAI,144,144,144,317,317,29,282,0,0,0,80,1,10,1036,3,2485,1992,300,3266,0,0,3,286,2,164,8498,2160,718,817,319,2737,0,0,86,741,9,1055,6482,32739243,29704508,3692416,34659668,0,0,40377,5295316,134091,1487055,107752674,4673176,5522508,1465727,12700333,0,0,375814,4895177,100565,1746579,31479879,644718,31186837,32416902,4596615,41787859,0,0,0,375006,7547195,0.0,234656,0,0,0,2332762,121122550,37835305,5185358,0,0,43020663,6225581,40645419,561527,10757500,0,0,41186,2643298,0,256155,61130666,91174,58733467,0,51433,0,0,0,0,174979,8348986,0,0,0,0,0,0,0,0,0.0,0,0,0,0
23,106304589,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Orange,13 - Orange,1017,Investor - Corp.,Comparable,"",877-467-2223,200 FREEDOM LANE,ALISO VIEJO,92656.0,PHILLIP FRANKS,119,56,57,13,10,151,0,185,0,4,171,0,0,534,0,215,124,1203,4,2426,0,70,1144,0,0,5186,0,0,0,0,0,0,0,0,241,0,0,241,365825,211075,2048775,6825,4128975,0,119100,1948900,0,0,8829475,0,0,0,0,0,0,0,126650,0,0,126650,0,176856,64100,1450449,0,0,1947458,0,20467,706257,0.0,0,0,0,0,0,4365587,0,0,0,0,0,188969,146975,598326,6825,2181517,0,98633,1369293,0,0,4590538,-3262,6478229,683803,-3191,0,0,0,0,495463,668219,0,0,0,0,0,0,0,0,0.0,0,0,0,0
24,106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,"",510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705.0,DAVID D CLARK,393,393,256,634,303,394,764,0,0,165,954,14,50,3278,0,4830,1788,2459,3615,0,0,2271,4620,72,286,19941,0,4564,1628,555,3830,0,0,624,5797,257,352,17607,61226560,25391154,21846574,51353000,0,0,36228361,57177235,827949,3723495,257774328,60283269,19543398,4083226,36773148,0,0,7068656,65734692,2007912,2372586,197866887,2441851,93154548,35738407,14275049,70540960,0,0,0,32889813,43534650,0.0,2835861,0,0,0,4629333,300040472,987547,0,0,9033824,10021371,27762816,10169387,11649624,17585188,0,0,10271884,87766404,0,416811,165622114,799751,187467768,0,9352539,0,0,0,0,1305300,80498210,0,0,0,0,0,0,0,0,0.0,0,0,0,0
25,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20224,2022-10-01T00:00:00,2022-12-31T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609.0,DAVID D CLARK,354,354,221,1052,425,159,558,0,0,53,343,7,32,2629,0,6470,2675,1175,3862,0,0,380,2312,32,128,17034,0,3471,1210,365,4293,3,0,343,3072,287,313,13357,108430612,46425286,16131204,61779203,0,0,8007957,40452784,659092,3127362,285013500,43341670,18946432,7457133,33891906,28768,0,4866907,47259463,2114727,2108411,160015417,1367668,120973477,52861125,17957222,77038070,0,27611,0,10276089,33864931,0.0,2773819,0,0,0,3765250,320905262,0,0,0,0,0,30158833,12424557,5630290,18633039,1157,0,2576752,53846757,0,852270,124123655,1780690,131978101,0,2793753,0,0,0,0,8765847,468105608,0,0,0,0,0,0,0,0,0.0,0,0,0,0
