_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
13,106281078,ADVENTIST HEALTH ST. HELENA,20232,04/01/2023,06/30/2023,Open,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,,707-963-3611,10 WOODLAND ROAD,ST. HELENA,94574,STEVEN HERBER,151,151,59,378,105,165,104,0,0,31,89,0,5,877,0,1886,643,1253,589,0,0,152,402,0,42,4967,0,5573,809,99,1931,0,0,622,2805,1,282,12122,74328663,17695541,9276073,18682773,0,0,4954656,12861138,0,1628230,139427074,95939236,14565332,938013,21754278,0,0,7984052,39781129,17870,973534,181953444,671392,145862328,28518015,6708120,34955853,-45611,0,0,10052128,37582002,0,1162499,0,0,0,3657546,269124272,0,6318463,0,0,6318463,24296543,3730099,3409035,11428479,0,0,2173096,13182693,0,354764,58574709,4204068,67230199,0,-88697,0,0,0,0,342898,102344352,0,0,0,0,0,0,0,0,0,0,0,0,0
14,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20232,04/01/2023,06/30/2023,Open,Kern,09 - Central,623,Non Profit Corp.,Comparable,Rural,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561,JEFFERY LINGERFELT,25,25,12,68,34,11,38,0,0,11,18,0,3,183,0,232,154,127,101,0,0,26,59,3,10,712,0,2510,794,498,6863,0,0,1167,2237,2,174,14245,4379165,4349676,658030,1814562,0,0,558776,921867,116903,386676,13185655,7568673,4967795,1662189,14690715,0,0,3490065,9591758,82257,1018429,43071881,872356,8664632,6820066,1891045,13502740,0,0,0,2620248,6469438,0,199160,0,0,0,1272187,42311872,0,56,0,0,56,3187931,2409902,412001,2913688,0,0,1289634,3727900,0,4664,13945720,537909,13837012,0,372247,0,0,0,0,112435,39029442,0,0,0,0,0,0,0,0,0,0,0,0,0
15,106540816,ADVENTIST HEALTH TULARE,20232,04/01/2023,06/30/2023,Open,Tulare,09 - Central,611,Non Profit Corp.,Comparable,,559-537-0056,869 NORTH CHERRY STREET,TULARE,93274,TIM HAYDOCK,108,73,21,100,75,25,175,0,0,20,63,3,6,467,0,526,328,86,684,0,0,67,193,4,16,1904,0,768,457,423,4732,0,0,226,1276,130,315,8327,7701271,4354564,920116,7934228,0,0,710140,2607358,204241,147830,24579748,8376218,5088236,2108970,35432751,0,0,2333319,11874956,101077,3234687,68550214,3114747,12792787,8471286,2851707,37670909,-556708,0,0,2308840,10154016,0,590537,0,0,0,2689661,80087782,0,0,0,0,0,2985685,782105,58085,5936209,0,0,598606,4038022,4232,-1360764,13042180,1384815,22048298,0,0,0,0,0,0,3479001,12369543,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106231396,ADVENTIST HEALTH UKIAH VALLEY,20232,04/01/2023,06/30/2023,Open,Mendocino,01 - Northern California,113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482,JASON WELLS,67,50,39,295,60,31,307,0,0,39,125,0,5,862,0,1270,281,116,981,0,0,176,321,0,22,3167,0,23537,4006,765,19319,0,0,2451,14614,3,854,65549,23695156,6659265,1427612,17814377,0,0,2981831,6433324,0,412807,59424372,55014948,9406862,1746666,39843439,0,0,5858767,26449350,3850,2374987,140698869,1916001,61822599,12566198,2844036,44735166,-450765,0,0,5657056,18457738,0,1230547,0,0,0,3423714,152202290,0,12849864,0,0,12849864,16275821,3241104,289211,24182665,0,0,2858816,13546270,0,376928,60770815,4461080,63701592,0,2049424,0,0,0,0,1021753,70874743,0,0,0,0,0,0,0,0,0,0,0,0,0
17,106481015,ADVENTIST HEALTH VALLEJO,20232,04/01/2023,06/30/2023,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,,707-963-3611,525 OREGON STREET,VALLEJO,94590,DR STEVE HERBER,61,61,56,82,54,145,0,0,0,30,268,0,0,579,0,790,573,1233,0,0,0,219,1887,0,0,4702,0,655,20,0,0,0,0,79,1083,0,0,1837,4445548,3127605,7085204,0,0,0,2054175,11178517,0,0,27891049,398512,10226,0,0,0,0,58610,530102,0,0,997450,45548,3365131,2642522,5322371,0,0,0,0,1351116,8370051,0,838,0,0,0,187905,21285482,0,0,0,0,0,1478108,495250,1669538,0,0,0,657041,3303080,0,0,7603017,129860,8398133,0,0,0,0,0,0,0,2057019,0,0,0,0,0,0,0,0,0,0,0,0,0
18,106190878,ADVENTIST HEALTH WHITE MEMORIAL,20232,04/01/2023,06/30/2023,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,JOHN RAFFOUL,353,353,230,477,629,812,1106,0,0,37,1059,5,182,4307,0,2895,3022,4066,5146,0,0,718,4330,27,649,20853,0,5098,4416,3735,12713,0,0,1669,9736,22,1229,38618,75317177,94189571,89132850,198863071,0,0,17181146,33901061,445304,14712872,523743052,34945893,44126601,15718758,139273207,0,0,7198040,45112109,87235,7409744,293871587,1561053,86728700,121794233,100838810,312311487,-10394117,0,0,14652476,64820154,0,1458254,0,0,0,14919639,708690689,0,19841836,0,0,19841836,23114409,16837127,4911991,53065100,0,0,9522628,12403663,-92756,9003624,128765786,2686151,139113651,0,10237393,0,0,0,0,1050050,106064732,0,0,0,0,0,0,0,0,0,0,0,0,0
19,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20232,04/01/2023,06/30/2023,Open,Orange,13 - Orange,1012,Investor - Ptnr.,Comparable,,714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,LISA HAHN,223,223,223,315,360,119,614,0,0,12,223,0,57,1700,0,1748,2090,654,2670,0,0,105,652,0,107,8026,0,890,1242,761,4175,0,0,131,1453,10,552,9214,29883141,43475529,11093827,42448833,0,0,1953020,12712931,0,1552911,143120192,12458904,27537447,4439986,37533025,0,0,1812457,11339157,22998,2659724,97803698,1838891,36299210,61519088,14213287,66730472,-1900458,0,0,2413173,18606061,0,22998,0,0,0,674210,200416932,0,8711602,0,0,8711602,6042835,9493888,3220984,21962988,0,0,1352304,5446027,0,1699534,49218560,1127285,50647745,0,279594,0,0,0,0,232682,7641830,0,0,0,0,0,0,0,0,0,0,0,0,0
20,106410817,AHMC SETON MEDICAL CENTER,20232,04/01/2023,06/30/2023,Open,San Mateo,04 - West Bay,425,Church,Comparable,,650-991-6491,1900 SULLIVAN AVENUE,DALY CITY,94015,SARKIS VARTANIAN,478,478,478,279,122,31,140,0,0,8,252,0,57,889,0,3568,1269,1645,4462,0,0,83,4763,0,1231,17021,12225,2890,1482,105,1978,0,0,155,4083,112,282,11087,44417317,18125227,15018486,27789358,0,0,1430347,42404722,0,6203328,155388785,26434869,12157694,1050796,16651040,0,0,1563924,34752226,845379,3969646,97425574,3458929,56734751,28681136,15530895,37695444,-157917,0,0,2686929,63746057,0,514840,0,0,0,946376,209837440,0,0,0,0,0,14117435,1601785,696304,6744954,0,0,307342,13410891,330539,5767669,42976919,1020467,47470875,0,-1467442,0,0,0,0,8154951,70704306,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106010735,ALAMEDA HOSPITAL,20232,04/01/2023,06/30/2023,Open,Alameda,05 - East Bay,417,City/County,Comparable,,510-437-4800,2070 CLINTON AVENUE,ALAMEDA,94501,JAMES JACKSON,247,247,247,238,101,47,248,0,10,4,61,4,9,722,0,1364,843,4643,9000,0,25,24,409,15,114,16437,0,2010,376,713,5361,0,550,189,1193,88,407,10887,27083949,12280170,25981662,42024877,0,567480,475066,5649813,361476,743863,115168356,11889927,3408781,2582487,20996552,0,2018039,882748,6995512,236422,2007657,51018125,2065015,32271962,12468466,24976908,56593232,0,0,2585519,1136003,8929727,0,597898,0,0,0,548928,142173658,0,0,0,0,0,6701914,3220485,3587241,6428197,0,0,221811,3715598,0,137577,24012823,32683,32476093,0,926883,0,0,0,0,485891,35357199,0,0,0,0,0,0,0,0,0,0,0,0,0
22,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20232,04/01/2023,06/30/2023,Open,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,,626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,IRIS LAI,144,144,144,252,301,23,335,0,0,6,101,0,4,1022,0,1973,2122,252,3289,0,0,27,384,0,103,8150,1978,635,697,243,2348,0,0,71,746,0,1499,6239,25626132,27564254,2536405,37371337,0,0,402882,6896738,0,770668,101168416,4575594,4576364,1065120,10740937,0,0,440005,4476834,0,1513343,27388197,328534,25838666,27303400,3278223,41723059,0,0,0,501358,7037969,0,0,0,0,0,1848650,107859859,44485946,5560948,0,0,50046894,4363059,49323164,323302,11950162,0,0,341529,4335603,0,106829,70743648,81549,68423351,0,72545,0,0,0,0,2358,8047664,0,0,0,0,0,0,0,0,0,0,0,0,0
23,106304589,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",20232,04/01/2023,06/30/2023,Open,Orange,13 - Orange,1017,Investor - Corp.,Comparable,,877-467-2223,200 FREEDOM LANE,ALISO VIEJO,92656,PHILLIP FRANKS,119,88,88,30,33,243,0,170,0,11,319,0,0,806,0,621,519,1933,0,2111,0,86,2664,0,0,7934,0,41,61,0,0,0,0,142,628,0,0,872,1366900,1164125,4250350,0,4653200,0,189425,5850325,0,0,17474325,31020,49280,0,0,0,0,94820,416640,0,0,591760,0,737866,776354,2347552,0,0,2639043,0,129224,2898035,0,0,0,0,0,0,9528074,0,0,0,0,0,660054,437051,1902798,0,2014157,0,155021,3368930,0,0,8538011,159602,8473593,508766,-2615,0,0,0,0,409792,764888,0,0,0,0,0,0,0,0,0,0,0,0,0
24,106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20232,04/01/2023,06/30/2023,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,DAVID D CLARK,393,393,266,615,245,426,781,0,0,132,874,26,30,3129,0,4442,1849,3151,4036,0,0,1752,5070,164,188,20652,0,6487,2938,569,5211,0,0,752,7561,298,426,24242,55958864,22747453,25592049,50656846,0,0,28547432,61888841,1738560,2189047,249319092,65240535,23168571,3728197,41748110,0,0,6840961,80379894,2189966,2969550,226265784,2916353,92305017,34539620,12473835,74377921,0,0,0,32272133,58310754,0,3928526,0,0,0,922545,312046704,955559,0,0,8674776,9630335,28346336,12292587,16838421,18021761,0,0,3020523,91941593,0,2707286,173168507,988537,195864923,0,5710477,0,0,0,0,1495733,78557030,0,0,0,0,0,0,0,0,0,0,0,0,0
25,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20232,04/01/2023,06/30/2023,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,DAVID D CLARK,354,354,248,1120,475,170,616,0,0,82,339,18,30,2850,0,7646,3384,1243,4188,0,0,510,2184,97,123,19375,0,7124,2961,515,6386,2,0,728,4608,343,306,22973,125795030,54560812,16565998,67770405,0,0,8556478,37672793,1499164,2007066,314427746,47190843,19967866,7644702,37173057,35777,0,4736954,49209817,2290965,2097136,170347117,3477336,138410593,55915700,13650659,84453088,0,15673,0,12591797,38393186,0,3790128,0,0,0,1140300,351838460,0,0,0,0,0,33346049,18592919,10541650,20490074,20104,0,541410,47708281,0,1695916,132936403,1530718,131740468,0,3846114,0,0,0,0,4764118,458059062,0,0,0,0,0,0,0,0,0,0,0,0,0
