_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
11,106560525,ADVENTIST HEALTH SIMI VALLEY,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Ventura,10 - Santa Barbara/Ventura,813,Church,Comparable,"",805-955-6000,2975 SYCAMORE DRIVE,SIMI VALLEY,93065.0,JENNIFER SWENSON,144,130,103,606,375,74,234,0,0,33,456,0,4,1782,0,3235,1966,423,1281,0,0,93,1907,0,37,8942,0,2289,1132,556,3156,0,0,2854,8032,0,325,18344,61061340,37047003,5912253,23446191,0,0,1444610,39379582,0,662957,168953936,22266617,12483949,3869356,18993240,0,0,2296169,37091021,0,2601458,99601810,2174926,70763702,42938262,8007645,36583614,0,0,0,3125485,50427594,0.0,520469,0,0,0,5320011,219861708,0,0,0,0,0,11285021,6240630,1767749,5459066,0,0,475273,23400117,0,66182,48694038,303143,55976878,0,319840,0,0,0,0,1965665,113726884,0,0,0,0,0,0,0,0,0.0,0,0,0,0
12,106554011,ADVENTIST HEALTH SONORA - GREENLEY,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Tuolumne,06 - North San Joaquin,513,Church,Comparable,Rural,209-536-5000,1000 GREENLEY RD,SONORA,95370.0,MICHELLE FUENTES,152,152,97,530,33,44,165,0,0,59,162,0,5,998,6,3359,131,3475,753,0,0,223,569,0,11,8521,4600,43698,2063,4323,15113,0,0,2753,26790,0,1741,96481,60420860,3976521,7287522,14193952,0,0,6186777,16327410,0,1016086,109409128,120463197,7103277,2932585,30889978,0,0,13071257,48599150,0,2505578,225565022,806965,150618563,9318050,6177649,35175705,-43079,0,0,12194575,41760664,0.0,2287571,0,0,0,6456616,264753279,0,324,0,0,324,28422129,1593386,3997467,9560198,0,0,5724615,20515392,0,408008,70221195,1704706,72231884,0,9610129,0,0,0,0,1056686,80764229,0,0,0,0,0,0,0,0,0.0,0,0,0,0
13,106281078,ADVENTIST HEALTH ST. HELENA,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Napa,03 - North Bay,407,Non Profit Corp.,Comparable,"",707-963-3611,10 WOODLAND RD.,ST. HELENA,94574.0,STEVEN HERBER,151,151,59,368,90,163,90,0,0,43,91,0,9,854,0,1874,689,1218,488,0,0,183,423,0,38,4913,0,5123,573,114,1323,0,0,560,2964,0,154,10811,75084290,18473696,10540512,17638985,0,0,7328005,13565584,0,1052924,143683996,94333815,9330207,929398,18753470,0,0,7752948,38600789,0,1716340,171416967,866753,147578215,24140414,8302241,33219651,-43100,0,0,11693141,36232103,0.0,553382,0,0,0,2164432,264707232,0,7311540,0,0,7311540,21815717,3599627,2878066,10432509,0,0,2926489,14957426,0,1095437,57705271,2725488,66597271,0,100497,0,0,0,0,7811620,103797122,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Kern,09 - Central,623,District,Comparable,Rural,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561.0,JEFFERY LINGERFELT,25,25,18,95,54,20,65,0,0,19,35,0,3,291,0,392,212,160,272,0,0,75,129,0,11,1251,0,2030,673,502,5866,0,0,895,2006,0,177,12149,5979080,3068779,1431460,4275141,0,0,1118135,2549268,0,250243,18672106,5510366,3711814,1339154,11049051,0,0,3007439,7617932,0,999895,33235651,863162,9328342,4850996,1351464,11138446,0,0,0,2858698,5330184,0.0,149101,0,0,0,1221073,37091466,0,0,0,0,0,1970723,1713192,1314629,4109565,0,0,1026874,4427744,0,253564,14816291,184118,14219345,0,823482,0,0,0,0,807937,41739533,0,0,0,0,0,0,0,0,0.0,0,0,0,0
15,106540816,ADVENTIST HEALTH TULARE,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Tulare,09 - Central,611,District,Comparable,"",559-537-0056,869 NORTH CHERRY STREET,TULARE,93274.0,TIM HAYDOCK,108,73,35,164,43,35,250,0,0,11,64,0,23,590,0,973,263,135,957,0,0,62,319,0,98,2807,0,716,320,327,4228,0,0,145,1160,0,566,7462,9592551,2534877,1231051,10207729,0,0,597893,3205071,0,1024476,28393648,7815748,2353873,1798216,25247252,0,0,1438031,9194624,0,2976808,50824552,1315367,12809927,3597395,2229091,26089607,-144058,0,0,1498138,9124337,0.0,0,0,0,0,2550981,59070785,0,0,0,0,0,3996010,1145084,723072,8462768,0,0,478076,2922024,0,2420381,20147415,313000,23667477,0,0,0,0,0,0,620579,6734669,0,0,0,0,0,0,0,0,0.0,0,0,0,0
16,106231396,ADVENTIST HEALTH UKIAH VALLEY,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Mendocino,01 - Northern California,113,Church,Comparable,Rural,707-462-3111,275 HOSPITAL DRIVE,UKIAH,95482.0,JASON WELLS,67,50,42,296,41,70,236,0,0,40,80,0,7,770,0,1540,197,264,885,0,0,285,262,0,18,3451,0,21899,2499,1175,16119,0,0,2597,12808,0,1487,58584,28000179,3409635,3207502,15592350,0,0,4078763,5617080,0,1080636,60986145,47263497,5563505,2462507,33178657,0,0,5751060,24380810,0,3183933,121783969,1544051,60050147,7542518,3900889,38880524,-441732,0,0,7147063,18821247,0.0,846447,0,0,0,5194402,143485556,0,10157657,0,0,10157657,14566250,1144437,1711406,19846709,0,0,2335556,9801804,0,36053,49442215,6679921,57717357,0,5681123,0,0,0,0,1293372,73096712,0,0,0,0,0,0,0,0,0.0,0,0,0,0
17,106481015,ADVENTIST HEALTH VALLEJO,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,"",707-963-3611,525 OREGON STREET,VALLEJO,94590.0,DR STEVE HERBER,61,61,48,53,28,111,0,0,0,9,227,0,0,428,0,919,256,1031,0,0,0,52,1684,0,0,3942,0,502,0,0,0,0,0,54,302,0,0,858,4166571,1500718,4702310,0,0,0,410090,7740688,0,0,18520377,398990,0,0,0,0,0,55919,185053,0,0,639962,74791,3056934,1007913,3201396,0,0,0,0,322878,5263977,0.0,146248,0,0,0,73343,13147480,0,0,0,0,0,1457239,491085,1335394,0,0,0,142233,2586908,0,0,6012859,148,7995067,0,12157,0,0,0,0,0,2564387,0,0,0,0,0,0,0,0,0.0,0,0,0,0
18,106190878,ADVENTIST HEALTH WHITE MEMORIAL,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033.0,JOHN RAFFOUL,353,353,225,530,653,956,1625,0,0,94,390,0,37,4285,0,3152,3328,4244,6711,0,0,590,1692,0,144,19861,0,5045,4425,4233,13378,0,0,2588,5806,0,1385,36860,76794759,99890595,78454105,169412124,0,0,10566308,43662832,0,9804815,488585538,27034894,33577333,17930150,93413670,0,0,7982277,38082701,0,5430578,223451603,966764,90537110,98696443,72009277,255831026,-8868517,0,0,18024997,64406423,0.0,7669378,0,0,0,14623589,613896490,0,13447053,0,0,13447053,13006822,33750484,23735115,27289599,0,0,-87197,15197963,0,-1305082,111587704,4098288,131895394,0,18778,0,0,0,0,1815817,115972554,0,0,0,0,0,0,0,0,0.0,0,0,0,0
19,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,"",714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801.0,MARGARET PETERSON,223,223,223,321,362,150,532,0,0,14,211,0,48,1638,0,1540,2171,863,2501,0,0,98,826,0,140,8139,0,918,1234,859,3592,0,0,201,1511,0,562,8877,28755131,43105077,14550536,43607047,0,0,2324227,18597982,0,1351773,152291773,12368822,23887832,5307798,29517346,0,0,1714295,13413168,0,3366844,89576105,2475095,35146517,58691553,18119856,62565421,-687800,0,0,2141256,24354245,0.0,0,0,0,0,899624,203705767,0,0,0,0,0,5977436,8301356,2426278,10558972,0,0,1897266,7656905,0,1343898,38162111,208014,41254057,0,51258,0,0,0,0,534534,7627515,0,0,0,0,0,0,0,0,0.0,0,0,0,0
20,106410817,AHMC SETON MEDICAL CENTER,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,"",650-991-6491,1900 SULLIVAN AVENUE,DALY CITY,94015.0,SARKIS VARTANIAN,478,478,478,338,148,38,171,0,0,9,308,0,69,1081,89,4360,1551,2009,5452,0,0,102,5819,0,1505,20798,12170,2158,1106,79,1478,0,0,117,3050,84,211,8283,53815108,21865543,18117696,33523963,0,0,1725513,53209406,0,5197547,187454776,23483400,10800279,933474,14791942,0,0,1389310,31756713,750992,2641838,86547948,4791362,59743945,30202374,16188356,39694801,0,0,0,2829444,67127132,0.0,542147,0,0,0,996571,222116132,0,0,0,0,0,17554563,2463447,2862814,8621105,0,0,285379,17838987,208845,2051452,51886592,65802,49285206,0,-94334,0,0,0,0,6290484,26956502,0,0,0,0,0,0,0,0,0.0,0,0,0,0
21,106010735,ALAMEDA HOSPITAL,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-437-4800,2070 CLINTON AVE,ALAMEDA,94501.0,JAMES JACKSON,247,247,247,266,94,66,161,0,13,5,41,4,7,657,0,2091,865,12529,1374,0,34,25,266,5,417,17606,0,1219,199,658,3286,0,668,198,935,23,345,7531,31777249,11242615,47940086,15975148,0,827953,611494,4188275,138768,1538034,114239622,9926018,3175727,1655459,16331743,0,3857756,941501,6263149,80526,1465214,43697093,2253938,34532010,11458676,43367067,29011582,0,0,4685709,1299300,7380464,0.0,219294,0,0,0,599148,134807188,0,0,0,0,0,7171257,2959666,6228478,3295309,0,0,253695,3070960,0,150162,23129527,12103,30328691,0,1403028,0,0,0,0,25010,8293973,0,0,0,0,0,0,0,0,0.0,0,0,0,0
22,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,"",626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801.0,IRIS LAI,144,144,144,259,302,32,313,0,0,2,94,0,5,1007,8,2112,1634,418,3254,0,0,3,469,0,14,7904,2155,594,723,259,2049,0,0,66,714,0,1363,5768,30740735,25801816,3962039,32683340,0,0,71004,7929136,0,213913,101401983,4527130,5661356,1184398,10193676,0,0,289007,5026419,0,2082179,28964165,374605,29893391,27567118,4847362,37512353,0,0,0,292905,10267706,0.0,0,0,0,0,1633708,112389148,34433430,4161465,0,0,38594895,5374473,38329484,299075,9526129,0,0,67106,2687848,0,287780,56571895,191135,54595257,0,40568,0,0,0,0,112378,7818789,0,0,0,0,0,0,0,0,0.0,0,0,0,0
23,106304589,"ALISO RIDGE BEHAVIORAL HEALTH, LLC",20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Orange,13 - Orange,1017,Investor - Corp.,Comparable,"",877-467-2223,200 FREEDOM LANE,ALISO VIEJO,92656.0,PHILLIP FRANKS,119,12,12,0,0,7,0,34,0,0,25,7,1,74,0,0,0,61,0,268,0,0,136,75,2,542,0,0,0,0,0,0,0,0,50,8,0,58,0,0,103925,0,456550,0,0,231875,127725,3425,923500,0,0,0,0,0,0,0,23120,3060,0,26180,0,0,0,37000,0,0,218316,0,0,102898,0.0,130785,0,0,0,1207,490206,0,0,0,0,0,0,0,66925,0,238234,0,0,152097,0,2218,459474,62,3085953,115113,-885,0,0,0,0,19135,895837,0,0,0,0,0,0,0,0,0.0,0,0,0,0
24,106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,"",510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705.0,DAVID D CLARK,393,393,217,671,270,541,1206,0,0,177,1279,13,61,4218,0,4010,1654,2414,2880,0,0,1649,3132,54,213,16006,0,6435,1964,571,3947,0,0,654,6961,295,340,21167,59500327,25215476,26243883,52056178,0,0,27151733,51605822,993797,3759346,246526562,59715667,21545306,4069613,35200702,0,0,7313961,50594910,1773114,1942537,182155810,2211429,74627192,34276035,26027657,65293320,0,0,0,30528377,51410859,0.0,2766911,0,0,0,4931989,292073769,959977,0,0,7358856,8318833,43754253,13442724,4281191,21963590,0,0,3746531,57517463,0,221684,144927436,11882509,179190682,0,5116247,0,0,0,0,2529223,83957965,0,0,0,0,0,0,0,0,0.0,0,0,0,0
25,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20221,2022-01-01T00:00:00,2022-03-31T00:00:00,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,"",510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609.0,DAVID D CLARK,354,354,212,1051,403,171,516,0,0,74,307,18,17,2557,0,6406,2671,1241,3436,0,0,445,1618,58,58,15933,0,2702,1073,369,4175,0,0,467,2543,363,299,11991,117431799,45488161,20930552,60470936,0,0,6909644,36238231,508956,616076,288594355,43875312,17815940,3409894,33754324,0,0,4584762,36415344,1841771,1470456,143167803,2022803,108878788,57048871,14303356,71671999,0,0,0,11280906,40617466,0.0,2350727,0,0,0,1798219,309973135,0,0,0,0,0,51303098,6188551,10033341,22553261,0,0,0,31710772,0,0,121789023,9974664,116334961,0,405992,0,0,0,0,8678060,477181831,0,0,0,0,0,0,0,0,0.0,0,0,0,0
